time_index,date,vol_wass_betti0,vol_wass_betti1,vol_wass_entropy,log_wass_betti0,log_wass_betti1,log_wass_entropy,log_dtw_betti0,log_dtw_betti1,log_dtw_entropy,vol_dtw_betti0,vol_dtw_betti1,vol_dtw_entropy,SP500,VIX,BVOL,CVI,vol_btc_parkinson,vol_btc_rogers,fng_value,fng_classification,event_label,sp_ret,sp_vol7,fear&greed,vol_wass_clustering,vol_wass_degree_centrality,vol_wass_pagerank,log_wass_clustering,log_wass_degree_centrality,log_wass_pagerank,log_dtw_clustering,log_dtw_degree_centrality,log_dtw_pagerank,vol_dtw_clustering,vol_dtw_degree_centrality,vol_dtw_pagerank
519,2022-01-22,1.18,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.2,0.0,0.0,4397.93994140625,28.8500003814697,52.87,78.9697,0.0015659424977429,0.0381011388073003,13.0,Extreme Fear,0,0.0,0.008470876117631735,13.0,0.9779947167347502,0.9779997323787312,0.1004911769918502,0.9779947167347502,0.9779997323787312,0.1004911769918502,0.6527119442278986,0.6557161992056502,0.1081950185342415,0.9629007323516772,0.9629885701507954,0.1011115962719297
520,2022-01-23,1.18,0.0,0.0,1.48,0.0,0.0,1.72,0.0,0.0,1.2,0.0,0.0,4397.93994140625,28.8500003814697,52.87,78.9697,0.000773111738576,0.0219667133633503,11.0,Extreme Fear,0,0.0,0.008470876117631735,11.0,0.978401406630028,0.9784074805592208,0.1004963008288108,0.978401406630028,0.9784074805592208,0.1004963008288108,0.6515196290723116,0.6542580889156552,0.1082485753777143,0.9637325022536029,0.963828252698186,0.1010721384471577
521,2022-01-24,1.18,0.0,0.0,1.48,0.0,0.0,1.68,0.0,0.0,1.2,0.0,0.0,4410.1298828125,29.8999996185302,59.41,84.238,0.0048127908634482,0.0963556778137572,13.0,Extreme Fear,0,0.002771738943381896,0.008972872721519526,13.0,0.978845529309495,0.9788496147599708,0.1004949741707448,0.978845529309495,0.9788496147599708,0.1004949741707448,0.6624327017417054,0.6651525442815489,0.1078891143504943,0.9632120159663774,0.9633116167011746,0.1011627913488367
522,2022-01-25,1.18,0.0,0.0,1.5,0.0,0.0,1.7,0.0,0.0,1.2,0.0,0.0,4356.4501953125,31.1599998474121,66.71,85.0296,0.0007463099465265,0.0325865225444921,12.0,Extreme Fear,0,-0.012171906253646725,0.008018024344032296,12.0,0.9778110593690588,0.977822603187645,0.1005326534149801,0.9778110593690588,0.977822603187645,0.1005326534149801,0.6552762804740231,0.6583790910267171,0.1083339706662875,0.9635173231742208,0.9636171815700324,0.101116233172577
523,2022-01-26,1.18,0.0,0.0,1.5,0.0,0.0,1.74,0.0,0.0,1.2,0.0,0.0,4349.93017578125,31.9599990844726,68.62,85.3457,0.0015330403506952,0.0527863956235047,23.0,Extreme Fear,0,-0.0014966358477518371,0.00815776389172308,23.0,0.9776878286715738,0.9777002175069238,0.1005291945629593,0.9776878286715738,0.9777002175069238,0.1005291945629593,0.646666856696022,0.6495946597735306,0.1084245734491011,0.9647484823942593,0.9648524138924692,0.1010520319490888
524,2022-01-27,1.18,0.0,0.0,1.48,0.0,0.0,1.72,0.0,0.0,1.2,0.0,0.0,4326.509766,30.4899997711181,68.79,83.3381,0.0006287026506214,0.0372887601853658,20.0,Extreme Fear,0,-0.005384088671502307,0.007830219724916957,20.0,0.9784134773825676,0.978414808310827,0.1005181719506221,0.9784134773825676,0.978414808310827,0.1005181719506221,0.6508652756045762,0.653319681613305,0.1081717646960977,0.9630377324884948,0.963140228394148,0.1010326783635382
525,2022-01-28,1.18,0.0,0.0,1.54,0.0,0.0,1.78,0.0,0.0,1.22,0.0,0.0,4431.85009765625,27.6599998474121,68.32,79.1523,0.0007960301115042,0.0340837895686071,24.0,Extreme Fear,0,0.02434764679929069,0.011332681327541083,24.0,0.9779133064421948,0.9778922211609572,0.1004863055085167,0.9779133064421948,0.9778922211609572,0.1004863055085167,0.6462657155907603,0.6480659208653865,0.1053370494123382,0.9626975904500206,0.962799829751852,0.1010112007388797
526,2022-01-29,1.2,0.0,0.0,1.54,0.0,0.0,1.82,0.0,0.0,1.2,0.0,0.0,4431.85009765625,27.6599998474121,68.32,79.1523,0.0003420018430216,0.0207569103151179,24.0,Extreme Fear,0,0.0,0.011332681327541083,24.0,0.977494937903682,0.9774726508231504,0.1004590192170479,0.977494937903682,0.9774726508231504,0.1004590192170479,0.6426042446719243,0.6444435718648209,0.1053812967102373,0.961307864467328,0.9613937057073096,0.1011060144348126
527,2022-01-30,1.2,0.0,0.0,1.54,0.0,0.0,1.76,0.0,0.0,1.2,0.0,0.0,4431.85009765625,27.6599998474121,68.32,79.1523,0.0001728586632913,0.01637414373569,29.0,Fear,0,0.0,0.011332681327541083,29.0,0.9781341918330676,0.9781100216352852,0.1004733233936069,0.9781341918330676,0.9781100216352852,0.1004733233936069,0.6481852646904536,0.6500137697211885,0.1051334585390648,0.9608978628103676,0.960988088423363,0.1010384504710259
528,2022-01-31,1.2,0.0,0.0,1.54,0.0,0.0,1.76,0.0,0.0,1.18,0.0,0.0,4515.5498046875,24.829999923706,69.9,75.9168,0.0009302107057304,0.0394993431845961,20.0,Extreme Fear,0,0.018885951732779516,0.01319936484903887,20.0,0.9782864977660544,0.9782675625886816,0.100449619541624,0.9782864977660544,0.9782675625886816,0.100449619541624,0.6498641222041215,0.6517144505009097,0.1047215355643554,0.9618864074453596,0.9619718093998032,0.1010026835181722
529,2022-02-01,1.2,0.0,0.0,1.52,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,4546.5400390625,21.9599990844726,71.27,76.5963,0.0002426272047749,0.0177036759522126,26.0,Fear,0,0.00686300355780145,0.01126213789760588,26.0,0.9791881569730152,0.9791824482367568,0.1004166009434658,0.9791881569730152,0.9791824482367568,0.1004166009434658,0.6533614353085075,0.6550535427359014,0.1046746149945178,0.9635717566068978,0.963653623651925,0.1009910103293217
530,2022-02-02,1.18,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,4589.3798828125,22.0900001525878,71.3,78.9396,0.0010102741223572,0.016770949735327,28.0,Fear,0,0.00942251544733641,0.010768029592055885,28.0,0.980774064110446,0.980763549852378,0.1003714939666696,0.980774064110446,0.980763549852378,0.1003714939666696,0.6675452736446287,0.6683433803262717,0.1042287454135323,0.96513824260147,0.9652140979628387,0.1009515069971657
531,2022-02-03,1.18,0.0,0.0,1.46,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.6836952449289724,4477.43994140625,24.3500003814697,72.75,78.4624,0.0001619648784992,0.0181401623853883,20.0,Extreme Fear,0,-0.024391082077444004,0.015832529178604216,20.0,0.9815174748846586,0.9814922708864324,0.1003708558968914,0.9815174748846586,0.9814922708864324,0.1003708558968914,0.6691129728441598,0.6696475334268089,0.1048314393079946,0.9706456654392526,0.970691638515276,0.100737519686916
532,2022-02-04,1.18,0.0,0.0,1.44,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,4500.52978515625,23.2199993133544,74.11,75.1229,0.004598720755383,0.0155077282117457,20.0,Extreme Fear,0,0.0051569298644233985,0.013402718335046002,20.0,0.9823795880507444,0.9823569644869746,0.1003361973698846,0.9823795880507444,0.9823569644869746,0.1003361973698846,0.6799776105016639,0.6801472898099585,0.1054529798172686,0.9719051606661911,0.9719472874836392,0.1006696577922306
533,2022-02-05,1.18,0.0,0.0,1.46,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,4500.52978515625,23.2199993133544,74.11,75.1229,0.0001374725026102,0.0138062770872192,33.0,Fear,0,0.0,0.013402718335046002,33.0,0.9817983569961154,0.9817495907214238,0.1003734069261615,0.9817983569961154,0.9817495907214238,0.1003734069261615,0.6727685078190607,0.6731296074951363,0.1057665441528952,0.9755893612043428,0.9756143275747016,0.1006119502558803
534,2022-02-06,1.18,0.0,0.0,1.48,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,4500.52978515625,23.2199993133544,74.11,75.1229,0.0003244966703923,0.0136023171470217,37.0,Fear,0,0.0,0.013402718335046002,37.0,0.9817416087020004,0.9816657505112596,0.1004016620503396,0.9817416087020004,0.9816657505112596,0.1004016620503396,0.6761551583675993,0.6762637968247901,0.1055439656177483,0.9763035419879348,0.9763255385054236,0.1006034346575523
535,2022-02-07,1.18,0.0,0.5822276096867154,1.5,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.5818977607383007,4483.8701171875,22.8600006103515,77.29,74.6252,0.0013697602548027,0.0367499311064049,45.0,Fear,0,-0.0037017126347429485,0.011290024690237401,45.0,0.980929017882936,0.980839734567794,0.1004128559337161,0.980929017882936,0.980839734567794,0.1004128559337161,0.6719691487196406,0.6725692384462842,0.1057422248635611,0.9783113726882948,0.9783285431122072,0.1005201529423195
536,2022-02-08,1.18,0.0,0.0,1.46,0.0,0.0,1.76,0.0,0.0,1.18,0.0,0.0,4521.5400390625,21.4400005340576,77.84,74.0052,0.0011493431531443,0.0397192915674878,48.0,Neutral,0,0.008401207191663262,0.011480796562939207,48.0,0.9806816174732176,0.9806038020266084,0.1004508733332263,0.9806816174732176,0.9806038020266084,0.1004508733332263,0.6698391261614469,0.6708596429820644,0.1058433936193906,0.9778927222189452,0.9779129565157848,0.1005194296715664
537,2022-02-09,1.18,0.0,0.0,1.5,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,4587.18017578125,19.9599990844726,77.82,74.4356,0.0004167397412807,0.0249749500843213,54.0,Neutral,0,0.014517207887505545,0.012359551303833215,54.0,0.98065886362214,0.9805709412592089,0.1004506871580012,0.98065886362214,0.9805709412592089,0.1004506871580012,0.6720545883050643,0.6729789615459949,0.10574937993044,0.9774257174675766,0.9774486470343712,0.1005122905779665
538,2022-02-10,1.18,0.0,0.0,1.46,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,4504.080078,23.9099998474121,78.36,74.5074,0.0009279918304683,0.0381032040774216,50.0,Neutral,0,-0.018115725695709628,0.010361879186387635,50.0,0.9804024727442624,0.9803165257175228,0.1004592351161548,0.9804024727442624,0.9803165257175228,0.1004592351161548,0.6669002258264587,0.6678685946814195,0.1061388454618902,0.9775440580019306,0.9775692360474916,0.1005714601549487
539,2022-02-11,1.18,0.0,0.0,1.52,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,4418.64013671875,27.3600006103515,78.9,76.4358,0.0005624012613665,0.0203620670029316,50.0,Neutral,0,-0.01896945431733732,0.01249960141872488,50.0,0.9794077504529388,0.9793157463603686,0.1004611747433121,0.9794077504529388,0.9793157463603686,0.1004611747433121,0.6587553854596234,0.660025506706989,0.1061220253250362,0.9758894730578296,0.975915285773187,0.1005861062603898
540,2022-02-12,1.18,0.0,0.0,1.48,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,4418.64013671875,27.3600006103515,78.9,76.4358,0.0002604742929234,0.0190352997611331,44.0,Fear,0,0.0,0.01249960141872488,44.0,0.9799256841067828,0.9798168003177916,0.1004478022311484,0.9799256841067828,0.9798168003177916,0.1004478022311484,0.6637116070799709,0.6647707942981536,0.1059929600637767,0.9745701635865632,0.974600695858309,0.1006533846708457
541,2022-02-13,1.18,0.0,0.0,1.5,0.02,0.0,1.7,0.0,0.0,1.18,0.0,0.0,4418.64013671875,27.3600006103515,78.9,76.4358,0.0001109034065943,0.0128557466332607,44.0,Fear,0,0.0,0.01249960141872488,44.0,0.9807137034764304,0.9805913899221264,0.1003965163784664,0.9807137034764304,0.9805913899221264,0.1003965163784664,0.6685212714356348,0.6693212674576243,0.1060771973013569,0.9742982529971748,0.9743248752504816,0.1006681107122556
542,2022-02-14,1.18,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,4401.669922,28.329999923706,77.46,75.7385,0.0002420116204334,0.0175511536472234,46.0,Fear,0,-0.003840596698003962,0.012501839350364943,46.0,0.9803476717545582,0.9802275697953192,0.100421787866271,0.9803476717545582,0.9802275697953192,0.100421787866271,0.6631655381995303,0.6638377207357503,0.1056950834165292,0.9749237849978136,0.974948050492039,0.100664301231272
543,2022-02-15,1.18,0.0,0.0,1.44,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,4471.06982421875,25.7000007629394,79.34,74.3348,0.0008997650192833,0.014345521566408,46.0,Fear,0,0.015766721141874385,0.013819854681768296,46.0,0.9807358059541844,0.9805856258197392,0.1004389377638833,0.9807358059541844,0.9805856258197392,0.1004389377638833,0.6654740252061753,0.6652681438867467,0.1061111818406555,0.9709593862642104,0.970996906829807,0.1006072692509575
544,2022-02-16,1.18,0.0,0.0,1.44,0.0,0.0,1.68,0.0,0.0,1.18,0.0,0.0,4475.009766,24.2900009155273,79.3,72.0302,0.0002341942451318,0.0171612506408297,51.0,Neutral,0,0.0008812078397677503,0.012027287974020084,51.0,0.9810764964580352,0.9808874948768862,0.1004514192252507,0.9810764964580352,0.9808874948768862,0.1004514192252507,0.6698885783317362,0.6694884346645996,0.1058790267159938,0.9710244840368818,0.9710595258325382,0.1006324070240735
545,2022-02-17,1.18,0.0,0.0,1.46,0.0,0.0,1.74,0.0,0.0,1.18,0.0,0.0,4380.259766,28.1100006103515,79.35,75.4344,0.0030602333920663,0.031692634323862,52.0,Neutral,0,-0.021173138150420767,0.012685378558310872,52.0,0.9806206789225956,0.9804483952110274,0.1004620643452986,0.9806206789225956,0.9804483952110274,0.1004620643452986,0.6665441482320033,0.6665026090586574,0.1061261604225464,0.9712121869276134,0.9712494150189784,0.1007116475605127
546,2022-02-18,1.18,0.0,0.0,1.46,0.0,0.4461955457383918,1.76,0.0,0.0,1.18,0.0,0.0,4348.8701171875,27.75,83.0,72.9403,0.0003708083585533,0.0207506044845276,30.0,Fear,0,-0.007166161481140798,0.011025037498707072,30.0,0.9798615707167422,0.9796894399713204,0.1004499866885579,0.9798615707167422,0.9796894399713204,0.1004499866885579,0.6602899847212864,0.6605203621719202,0.1047649078594563,0.9706452856822058,0.9706851437623294,0.1006688930132065
547,2022-02-19,1.18,0.0,0.0,1.46,0.02,0.0,1.7,0.0,0.0,1.18,0.0,0.0,4348.8701171875,27.75,83.0,72.9403,0.0001119370921323,0.0123457024826475,25.0,Extreme Fear,0,0.0,0.011025037498707072,25.0,0.9807348595833352,0.9805506754306595,0.1004067536951467,0.9807348595833352,0.9805506754306595,0.1004067536951467,0.6694880271009959,0.6697467359149659,0.1050082893515435,0.9703265950525154,0.97036402325673,0.100628532475243
548,2022-02-20,1.18,0.0,0.0,1.5,0.0,0.0,1.72,0.0,0.0,1.18,0.0,0.0,4348.8701171875,27.75,83.0,72.9403,0.0009499856421928,0.0207059570920607,27.0,Fear,0,0.0,0.011025037498707072,27.0,0.9803632502929264,0.9801704543744906,0.1004227896205636,0.9803632502929264,0.9801704543744906,0.1004227896205636,0.670067003596359,0.670236466183035,0.1053443626754608,0.9718102210430408,0.9718467645009844,0.1005645384597098
549,2022-02-21,1.18,0.0,0.0,1.5,0.0,0.0,1.7,0.0,0.0,1.18,0.0,0.0,4348.8701171875,27.75,83.0,72.9403,0.0014794478893877,0.0405757116667969,25.0,Extreme Fear,0,0.0,0.011026443927319846,25.0,0.980795539786705,0.9805970696953036,0.100412054687648,0.980795539786705,0.9805970696953036,0.100412054687648,0.6739303245953548,0.6738463499757874,0.1054541264415769,0.9715168947129958,0.9715538275217988,0.1006324388518876
550,2022-02-22,1.18,0.0,0.0,1.46,0.0,0.6173455418896345,1.66,0.0,0.0,1.18,0.0,0.0,4304.759766,28.8099994659423,71.04,80.5631,0.000901773014641,0.0287038720452081,20.0,Extreme Fear,0,-0.01014294517860348,0.008178576273812821,20.0,0.9809519087901218,0.9807598102444256,0.1004011396958628,0.9809519087901218,0.9807598102444256,0.1004011396958628,0.6762903089314267,0.6766167451057841,0.105481869732075,0.9717213417735164,0.9717584034162944,0.1005956507896279
551,2022-02-23,1.18,0.0,0.0,1.48,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4225.5,31.0200004577636,68.91,79.2259,0.0009138969513664,0.0332683297287803,25.0,Extreme Fear,0,-0.01841212293099659,0.008936042215395118,25.0,0.9811445996999916,0.9809614371960574,0.1003996327003247,0.9811445996999916,0.9809614371960574,0.1003996327003247,0.6757753663487066,0.6763916100533447,0.1055641496192471,0.9717845302321366,0.9718169103651172,0.1005693778094268
552,2022-02-24,1.18,0.0,0.0,1.5,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4288.7001953125,30.3199996948242,73.21,85.0618,0.005455372490263,0.0954319114677575,23.0,Extreme Fear,0,0.014956856067329216,0.010451099216264248,23.0,0.9805325884502398,0.9803649794916252,0.1004011912781303,0.9805325884502398,0.9803649794916252,0.1004011912781303,0.6746239124706902,0.6757872358341886,0.1055585438437183,0.9724430634911868,0.9724715419983372,0.1005623800081054
553,2022-02-25,1.18,0.0,0.0,1.5,0.0,0.0,1.64,0.02,0.4204585003977638,1.18,0.0,0.0,4384.64990234375,27.5900001525878,78.79,75.8244,0.0005509114014257,0.0227397910450421,27.0,Fear,0,0.022372677655603468,0.013875224365031804,27.0,0.98031244354313,0.9801354036976908,0.1003846124879518,0.98031244354313,0.9801354036976908,0.1003846124879518,0.6744890392534445,0.6754341203853567,0.1054471990837755,0.972930717555308,0.9729619374180876,0.1005879758760435
554,2022-02-26,1.18,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,4384.64990234375,27.5900001525878,78.79,75.8244,0.0003953495494592,0.0243078012889713,26.0,Fear,0,0.0,0.013875224365031804,26.0,0.9816398383559992,0.981477579961222,0.100387404563307,0.9816398383559992,0.981477579961222,0.100387404563307,0.684398533127067,0.6851966497413343,0.1055200370451682,0.9726296651767822,0.9726614364507392,0.1006051949278926
555,2022-02-27,1.18,0.0,0.0,1.44,0.0,0.0,1.66,0.0,0.0,1.18,0.0,0.0,4384.64990234375,27.5900001525878,78.79,75.8244,0.0015321292463268,0.0385348326884601,26.0,Fear,0,0.0,0.013875224365031804,26.0,0.9807746914000426,0.9806458865488044,0.1004024401746107,0.9807746914000426,0.9806458865488044,0.1004024401746107,0.6739673093807197,0.67544254220745,0.1058851904366895,0.9736409898159676,0.97366952719997,0.1005620678886386
556,2022-02-28,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4373.93994140625,30.1499996185302,77.67,80.352,0.0085430842460339,0.0514399002887813,20.0,Extreme Fear,0,-0.002442603440647617,0.01394255279860761,20.0,0.9811918482074152,0.9810754719474832,0.1003796791912943,0.9811918482074152,0.9810754719474832,0.1003796791912943,0.6766237839320801,0.6779510840101318,0.105717902561874,0.972895217793214,0.972924150233646,0.1005873504023949
557,2022-03-01,1.18,0.0,0.0,1.48,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4306.259766,33.3199996948242,89.65,80.0293,0.0006352730824617,0.0232034091990106,51.0,Neutral,0,-0.015473503594676807,0.014767661262037168,51.0,0.9806933635156748,0.9805918118844088,0.1004120862191622,0.9806933635156748,0.9805918118844088,0.1004120862191622,0.6749621159345363,0.6761624094330171,0.105868084079733,0.9735174070227705,0.9735453742194552,0.1005465531280593
558,2022-03-02,1.18,0.0,0.0,1.48,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,4386.5400390625,30.7399997711181,89.0,77.6606,0.0004982795269863,0.0255795461613657,52.0,Neutral,0,0.018642691668614875,0.013603273977381853,52.0,0.980777150913042,0.9806867704015468,0.1003931390900081,0.980777150913042,0.9806867704015468,0.1003931390900081,0.6782604401637885,0.6797195818587652,0.1058404114930175,0.9730232747992126,0.9730497378959664,0.1005796159495621
559,2022-03-03,1.18,0.0,0.0,1.48,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,4363.490234,30.4799995422363,88.66,77.9048,0.0008674675380117,0.0260009834977697,39.0,Fear,0,-0.0052546665155771555,0.013389074281972689,39.0,0.9810737910680852,0.9809814401184234,0.1003849533372589,0.9810737910680852,0.9809814401184234,0.1003849533372589,0.6830650378702321,0.6842939138599636,0.105683583995052,0.973438688332601,0.9734656274685728,0.1005758546392528
560,2022-03-04,1.18,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.6902813830691754,1.18,0.0,0.0,4328.8701171875,31.9799995422363,90.02,80.5558,0.0029509620336576,0.0284102057792244,33.0,Fear,0,-0.007934042465075897,0.010498569461439603,33.0,0.9819927783882294,0.9819048223541929,0.1003084685191813,0.9819927783882294,0.9819048223541929,0.1003084685191813,0.6947019107374793,0.6957608664031953,0.1054997110858949,0.9737619958694564,0.9737867588799464,0.1005479462760341
561,2022-03-05,1.18,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,4328.8701171875,31.9799995422363,90.02,80.5558,0.0001464483501716,0.0140229224763727,22.0,Extreme Fear,0,0.0,0.010498569461439603,22.0,0.98204326037099,0.981972828694962,0.1003268031456654,0.98204326037099,0.981972828694962,0.1003268031456654,0.6965010041123731,0.6974953124988944,0.1054340018807887,0.9762223266654044,0.9762381594376768,0.1005135515159322
562,2022-03-06,1.18,0.0,0.0,1.42,0.0,0.2017101573092971,1.6,0.0,0.0,1.18,0.0,0.0,4328.8701171875,31.9799995422363,90.02,80.5558,0.0004858604697085,0.0188090006596759,22.0,Extreme Fear,0,0.0,0.010498569461439603,22.0,0.9814240299105632,0.9813674980767256,0.1003390111772556,0.9814240299105632,0.9813674980767256,0.1003390111772556,0.6877707652359712,0.6893345760692637,0.1052031540101829,0.9765598351271194,0.976574819755962,0.1004922096067243
563,2022-03-07,1.18,0.0,0.0,1.46,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,4201.089844,36.4500007629394,85.12,83.2068,0.0011557208284483,0.0395706106715882,23.0,Extreme Fear,0,-0.02951815825569737,0.014863507811415518,23.0,0.9817832552246776,0.9817291168729756,0.1003536661144322,0.9817832552246776,0.9817291168729756,0.1003536661144322,0.6961409460666579,0.6974048925098817,0.1062329886835378,0.9768863772053026,0.9769014322394104,0.1005091150345531
564,2022-03-08,1.18,0.0,0.0,1.44,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.4219721601395457,4170.7001953125,35.1300010681152,85.38,83.6887,0.0004386347712917,0.0228593073075509,21.0,Extreme Fear,0,-0.007233753577277735,0.01427014461948285,21.0,0.982563604558494,0.9825330859030116,0.1003342107703462,0.982563604558494,0.9825330859030116,0.1003342107703462,0.7088196486001029,0.7103939032691517,0.1056613579687169,0.9809888622122,0.9809905440691916,0.1003950488313349
